time,MILLCREEK0,MILLCREEK1,MILLCREEK2,MILLCREEK3,MILLCREEK4,MILLCREEK5,MILLCREEK6,MILLCREEK7
510.0000000000,-57280.57263570580,-45467.55348404808,-55063.88080913376,-33448.66262192065,-34167.96025131998,-19886.91316375832,.000000000000000,.000000000000000
511.0000000000,-57191.79686567093,-45388.05549597506,-54941.22695593119,-33336.35303096168,-34059.02563004837,-19794.89372641023,.000000000000000,.000000000000000
512.0000000000,-57105.36309065741,-45311.59767518441,-54825.73524971479,-33230.79435515386,-33955.92800190511,-19707.11808333805,.000000000000000,.000000000000000
513.0000000000,-57020.41284499854,-45237.42479589020,-54715.54020781523,-33130.23083930575,-33857.17009717367,-19622.35044122420,.000000000000000,.000000000000000
514.0000000000,-56936.47826620875,-45165.08053549239,-54609.49443586321,-33033.63029179815,-33761.91407426383,-19540.02131187930,.000000000000000,.000000000000000
515.0000000000,-56853.17100947004,-45094.16087696584,-54506.74138529062,-32940.23168474397,-33669.53453019538,-19459.72607489873,.000000000000000,.000000000000000
516.0000000000,-56770.45016868912,-45024.47562902320,-54406.71137444807,-32849.51585361554,-33579.60471174479,-19381.19669969782,.000000000000000,.000000000000000
517.0000000000,-56657.85094112548,-44934.36330272623,-54291.92133944407,-32747.09960502191,-33479.08615752523,-19295.68621081798,.000000000000000,.000000000000000
518.0000000000,-56556.77078028076,-44852.79044489881,-54182.53068155448,-32649.77964904450,-33383.19976301091,-19212.82224306525,.000000000000000,.000000000000000
519.0000000000,-56463.26140447819,-44777.26075407561,-54087.21485196578,-32567.15253380833,-33302.21163041818,-19144.61470036986,.000000000000000,.000000000000000
520.0000000000,-56506.18979152248,-44811.04158380669,-54844.95876202724,-33371.11113109310,-34067.74602690004,-19996.82322284003,.000000000000000,.000000000000000
521.0000000000,-56418.20221901395,-44754.73248879480,-54349.62713715185,-32881.66309390723,-33591.54732479584,-19444.24799655590,.000000000000000,.000000000000000
522.0000000000,-56325.94816276409,-44685.27296383502,-54102.41081937762,-32635.97857531744,-33352.88305548661,-19190.45372801708,.000000000000000,.000000000000000
523.0000000000,-56233.77561821875,-44612.25775310213,-53941.57010912053,-32478.73981000822,-33200.25284064061,-19043.57615896969,.000000000000000,.000000000000000
524.0000000000,-56142.76542281084,-44538.83831008380,-53812.91465645192,-32355.80281011506,-33080.72236803098,-18936.12238362859,.000000000000000,.000000000000000
525.0000000000,-56052.95693936636,-44465.94319262969,-53697.74644380879,-32247.74331808060,-32975.37087044184,-18844.14404887718,.000000000000000,.000000000000000
526.0000000000,-55964.24198870949,-44393.85116373332,-53589.31271996150,-32147.27531400499,-32877.16340756568,-18758.99682565042,.000000000000000,.000000000000000
527.0000000000,-55876.49679208975,-44322.62241241118,-53484.95919014161,-32051.43301349114,-32783.28199208550,-18677.45206487103,.000000000000000,.000000000000000
528.0000000000,-55789.59483587095,-44252.22603608615,-53383.48288366944,-31958.83678958339,-32692.44085804136,-18598.21167697641,.000000000000000,.000000000000000
529.0000000000,-55703.46685003695,-44182.63543438529,-53284.26781950729,-31868.76052481429,-32603.97260373985,-18520.69906446512,.000000000000000,.000000000000000
530.0000000000,-55618.03372901532,-44113.79093474009,-53186.91580624875,-31780.73199059333,-32517.44275313863,-18444.59180518228,.000000000000000,.000000000000000
531.0000000000,-55533.30090735786,-44045.68792008927,-53091.19195384710,-31694.45821347859,-32432.58196264009,-18369.70755505591,.000000000000000,.000000000000000
532.0000000000,-55449.23984993842,-43978.29206496315,-52996.90745911674,-31609.70664318099,-32349.17468354238,-18295.90591127062,.000000000000000,.000000000000000
533.0000000000,-55365.78889196484,-43911.54440302021,-52903.89896198000,-31526.28684737146,-32267.04285408236,-18223.07267739277,.000000000000000,.000000000000000
534.0000000000,-55282.92777515091,-43845.41887638468,-52812.05753804905,-31444.07054589850,-32186.06918192751,-18151.13825172046,.000000000000000,.000000000000000
535.0000000000,-55200.64377531862,-43779.88658276026,-52721.28430856182,-31362.93877493526,-32106.14021499852,-18080.02626365016,.000000000000000,.000000000000000
536.0000000000,-55143.94375320941,-43740.55767549484,-52887.53462738195,-31550.65397398864,-32284.41668290271,-18289.97271392305,.000000000000000,.000000000000000
537.0000000000,-55174.84485283427,-43759.91282709654,-53201.02063035881,-31885.26526301164,-32590.07202928307,-18622.30948433687,.000000000000000,.000000000000000
538.0000000000,-55088.62263041599,-43704.21961414159,-52835.15750675003,-31521.96333684551,-32241.98770329848,-18224.10576756904,.000000000000000,.000000000000000
539.0000000000,-55002.64847011537,-43639.99648231989,-52640.72429236728,-31329.80313022464,-32057.16989610648,-18031.08153372697,.000000000000000,.000000000000000
540.0000000000,-54918.17249477669,-43573.72413952010,-52506.57245309234,-31200.12912340589,-31931.97153368872,-17911.88445260003,.000000000000000,.000000000000000
541.0000000000,-54835.30660654463,-43507.49640405187,-52395.30077851810,-31094.97247345568,-31830.03053498922,-17820.17390927506,.000000000000000,.000000000000000
542.0000000000,-54753.86016273303,-43441.93561683434,-52293.94294088530,-31000.68833257159,-31738.28858242430,-17739.44548507148,.000000000000000,.000000000000000
543.0000000000,-54673.58718725486,-43377.16927971855,-52197.71922382457,-30912.08520601792,-31651.82208509937,-17663.69546742807,.000000000000000,.000000000000000
544.0000000000,-54594.30893990028,-43313.22332180761,-52104.72570098552,-30827.03441139984,-31568.66280502714,-17590.67214387553,.000000000000000,.000000000000000
545.0000000000,-54515.79765037893,-43249.98656472865,-52014.02833135288,-30744.49415947351,-31487.84376418327,-17519.42549856516,.000000000000000,.000000000000000
546.0000000000,-54437.98898918455,-43187.43239283694,-51925.15767691872,-30663.92821102153,-31408.87324149130,-17449.53784169038,.000000000000000,.000000000000000
547.0000000000,-54325.20600339356,-43100.56666615358,-51818.17259237581,-30569.00610451154,-31317.06175644290,-17371.23821767638,.000000000000000,.000000000000000
548.0000000000,-54226.41020918035,-43022.91995829466,-51716.36782788883,-30479.16802829321,-31229.84072715457,-17295.49270552697,.000000000000000,.000000000000000
549.0000000000,-54135.08983175197,-42950.55829748190,-51618.39209347642,-30392.85176015781,-31145.84514874125,-17221.77570966363,.000000000000000,.000000000000000
550.0000000000,-54047.08903237883,-42880.76014676821,-51522.81468416226,-30308.62828850682,-31063.76794748554,-17149.35614095416,.000000000000000,.000000000000000
551.0000000000,-53960.80908490129,-42812.42307131732,-51428.95718578267,-30225.85739125918,-30983.02346641279,-17077.88659248385,.000000000000000,.000000000000000
552.0000000000,-53875.64169900788,-42745.09498110286,-51336.47714309980,-30144.24305404117,-30903.34417608613,-17007.20836343637,.000000000000000,.000000000000000
553.0000000000,-53791.33947213964,-42678.56783909953,-51245.16667184389,-30063.61023555297,-30824.56498574241,-16937.20434380154,.000000000000000,.000000000000000
