,Marina,ERT-MW-1A,ERT-MW-1B,MillCreek,ERT-MW-4B,MW-PD-17
2018-10-02 12:15:00.000003,-0.7973673461309894,13.25266764755012,13.7903544403843,11.42594094655788,15.77339551514761,20.34188498904138
2018-10-02 12:29:59.999997,-0.3932867155349299,13.29451924921188,13.8377683432407,11.49856584463304,15.81007787615557,20.35114379847142
2018-10-02 12:45:00.000000,0.01620253930720498,13.33859214345225,13.88852272188366,11.57345987043651,15.84962654308924,20.36132487016413
2018-10-02 13:00:00.000003,0.433423807237538,13.38447451539361,13.94193807538328,11.65044366424972,15.89146730988254,20.37229383958712
2018-10-02 13:14:59.999997,0.8334247814767954,13.43048794186704,13.99631742604418,11.72588288574502,15.93436800734697,20.38385497554751
2018-10-02 13:30:00.000000,1.243756175525769,13.4777766207615,14.05228246675537,11.8028516296719,15.97849639683176,20.39590235958762
2018-10-02 13:45:00.000003,1.617766555141196,13.52363692979276,14.10741266551735,11.87529752468115,16.02228525565108,20.40822518194607
2018-10-02 13:59:59.999997,1.988214663075434,13.56896443836234,14.16204650637722,11.94669167066769,16.06577837427118,20.4206986135578
2018-10-02 14:15:00.000000,2.315365477875426,13.61167962141012,14.21428621425776,12.01190573512375,16.10764814572764,20.43312342402691
2018-10-02 14:30:00.000003,2.624600868845243,13.65242494137734,14.26431387558611,12.07356240936314,16.14785506460009,20.4453743122589
2018-10-02 14:44:59.999997,2.892299456391427,13.68998251519248,14.31097345489172,12.12873603264575,16.18558664227081,20.45729750034482
2018-10-02 15:00:00.000000,3.132191701965807,13.7245958454836,14.35421504234801,12.17875190663296,16.2207047551771,20.46878364844855
2018-10-02 15:15:00.000003,3.323702336170923,13.7550442772641,14.39286508787525,12.22089108781422,16.25241819945049,20.47969224451592
2018-10-02 15:29:59.999997,3.492640190359571,13.78250871536249,14.42767879111832,12.25850139751289,16.28109286135589,20.48996815713268
2018-10-02 15:45:00.000000,3.608510452726326,13.80532179604916,14.45728961454272,12.28745078008227,16.3058734741063,20.49949710007514
2018-10-02 16:00:00.000003,3.701607820406311,13.82469437292603,14.48253291256752,12.31131243515537,16.32720776595279,20.50825055079431
2018-10-02 16:14:59.999997,3.738286581075695,13.83899598689745,14.50206202749915,12.32587566303261,16.34424465224504,20.51613085426596
2018-10-02 16:30:00.000000,3.730416136067189,13.84834437733527,14.5157516854284,12.33212958373819,16.3568022924924,20.52306308212451
2018-10-02 16:45:00.000003,3.681651253478815,13.8529398249794,14.52370084389423,12.33064182979522,16.36490367389798,20.52900105328843
2018-10-02 16:59:59.999997,3.577891516389772,13.8519688180756,14.5251750662359,12.31950691327717,16.36805646460759,20.53387018492733
2018-10-02 17:15:00.000000,3.423707147983869,13.84539574440233,14.51999854419578,12.29904210062384,16.36608088348311,20.53760888086862
2018-10-02 17:30:00.000003,3.21682483573279,13.83312598646996,14.50799032276879,12.26908985437357,16.35880524213914,20.54016125360132
2018-10-02 17:44:59.999997,2.967824340249419,13.81571068665734,14.48956575497743,12.2310750505583,16.34646409256784,20.54151276434954
2018-10-02 18:00:00.000000,2.678324293307461,13.79336478851727,14.46499192153459,12.18531650516249,16.32925095724082,20.54167084670392
2018-10-02 18:15:00.000003,2.35589116629493,13.76667242532179,14.43486714638975,12.13295412608373,16.30755873401664,20.54067471938068
2018-10-02 18:29:59.999997,2.009397547289708,13.73635864875306,14.39996191827225,12.07539601582448,16.28193846805384,20.53859928098651
2018-10-02 18:45:00.000000,1.642652874609827,13.70295083141473,14.36092701491455,12.01342208994384,16.25288206409448,20.53553514111228
2018-10-02 19:00:00.000003,1.260710395086864,13.66696284670676,14.31838624472946,11.94794101678429,16.22089218187425,20.53158523175206
2018-10-02 19:14:59.999997,0.8691936772235032,13.62900818027799,14.27305170326445,11.88000228203866,16.18651809423118,20.52686315596302
2018-10-02 19:30:00.000000,0.4757168589293238,13.5899685271663,14.22589358071517,11.8109134415108,16.15044377689297,20.52150044122273
2018-10-02 19:45:00.000003,0.09603056438940334,13.55094587649628,14.17812782757999,11.74301650436976,16.11361546237352,20.51566464967243
2018-10-02 19:59:59.999997,-0.2777174308629883,13.51197759541901,14.13008264991029,11.67586114660363,16.07640193593735,20.50949268247332
2018-10-02 20:15:00.000000,-0.6301494865261758,13.47406966037207,14.08281435326482,11.61160697980621,16.03958947631574,20.50314287659526
2018-10-02 20:30:00.000003,-0.9651779712458999,13.43744654709966,14.036780013157,11.55015812525256,16.00359880587281,20.49675235647316
2018-10-02 20:44:59.999997,-1.278633592336854,13.4025592332659,13.99253451486574,11.49225059446549,15.96886835931599,20.4904469977759
2018-10-02 21:00:00.000000,-1.56279337891708,13.370807980195,13.95126750814259,11.44038800300278,15.93613193296446,20.48436948419549
2018-10-02 21:15:00.000003,-1.82910446791915,13.34184105928792,13.91289832233861,11.3931804585066,15.90543241766548,20.47860942620697
2018-10-02 21:29:59.999997,-2.066044880579695,13.31554783604108,13.87759857385423,11.35080882818305,15.87702892213859,20.47324769182971
2018-10-02 21:45:00.000000,-2.270423224729616,13.29215751083827,13.84571629560249,11.31371855491504,15.85124033592372,20.46836717795024
2018-10-02 22:00:00.000003,-2.447092090442164,13.27154636415676,13.81724548143507,11.28141002289632,15.82813142296933,20.46402788133478
2018-10-02 22:14:59.999997,-2.586559375877732,13.25420072828726,13.79266887794211,11.25505570100631,15.8080576830409,20.46029900084569
2018-10-02 22:30:00.000000,-2.668561875962868,13.24136955892124,13.77323623927655,11.23746480668554,15.79193558597858,20.45730879388316
2018-10-02 22:45:00.000003,-2.726463861060485,13.2318558396507,13.75810083964412,11.22492163998103,15.77928631856655,20.45509235608748
2018-10-02 22:59:59.999997,-2.754440305625677,13.22557523374303,13.74711274881375,11.2176357548672,15.76998361973696,20.45366316153192
2018-10-02 23:15:00.000000,-2.713766659194456,13.22448178485117,13.74202769522981,11.22055003663826,15.76524070560748,20.45314167933848
2018-10-02 23:30:00.000003,-2.632665840539405,13.22788739029449,13.74252088614519,11.23091786088706,15.76494770221579,20.45358778857102
2018-10-02 23:44:59.999997,-2.472867004015454,13.23756220833586,13.75023228933119,11.2532982767444,15.77025659984081,20.45514836073875
